,size,speed,energy
0,362.4759018685446,223.42435575307738,73.8774004330798
1,431.267087151548,176.1846665412281,69.61493868796471
2,362.4759018685446,193.42435575307738,57.47146498421361
3,476.267087151548,131.1846665412281,12.625415926373016
4,362.4759018685446,193.42435575307738,27.1540011260439
5,500.0,131.1846665412281,15.353709012131436
6,362.4759018685446,193.42435575307738,35.829563636470525
7,416.267087151548,191.1846665412281,15.555461519796829
8,377.4759018685446,178.42435575307738,43.77432050590162
9,386.267087151548,221.1846665412281,27.971477830712416
10,347.4759018685446,178.42435575307738,28.80045729186137
11,485.0,116.1846665412281,42.12141993632529
12,461.267087151548,146.1846665412281,17.60260227023501
13,377.4759018685446,208.42435575307738,44.98860006165736
14,377.4759018685446,178.42435575307738,8.179039003352695
15,362.4759018685446,193.42435575307738,16.15385025084266
16,347.4759018685446,208.42435575307738,45.31975774338217
