,size,speed,energy
0,362.4759018685446,223.42435575307738,58.61634158841656
1,377.4759018685446,208.42435575307738,76.48504152558672
2,362.4759018685446,193.42435575307738,21.64227180540025
3,362.4759018685446,223.42435575307738,32.55657136008159
4,446.267087151548,191.1846665412281,32.158436196873964
5,377.4759018685446,178.42435575307738,51.151145399104635
6,446.267087151548,161.1846665412281,56.37739744260983
7,416.267087151548,191.1846665412281,43.559922644958434
8,377.4759018685446,208.42435575307738,14.5772924750924
9,431.267087151548,176.1846665412281,2.371438955356023
10,377.4759018685446,238.42435575307738,17.777878196565723
11,392.4759018685446,193.42435575307738,25.35494047161586
12,377.4759018685446,208.42435575307738,23.068606551788655
13,347.4759018685446,238.42435575307738,40.20676201414816
14,461.267087151548,146.1846665412281,25.27895973066977
