,size,speed,energy
0,362.4759018685446,223.42435575307738,52.15252789114167
1,377.4759018685446,208.42435575307738,28.46073739564118
2,446.267087151548,191.1846665412281,23.22396818511675
3,377.4759018685446,178.42435575307738,8.001841269158902
4,446.267087151548,161.1846665412281,27.90025801173612
5,416.267087151548,191.1846665412281,23.3686935986977
6,377.4759018685446,208.42435575307738,27.101561947290957
7,377.4759018685446,238.42435575307738,50.23668017123612
8,392.4759018685446,193.42435575307738,49.317938881723535
9,347.4759018685446,238.42435575307738,1.7812991115574515
10,461.267087151548,146.1846665412281,0.5535810886305397
