,size,speed,energy
0,446.267087151548,161.1846665412281,48.86258709601195
1,431.267087151548,146.1846665412281,30.530601383304337
2,302.4759018685446,163.42435575307738,12.007178756970653
3,437.4759018685446,208.42435575307738,52.485674528640835
4,362.4759018685446,223.42435575307738,66.45531552587542
5,362.4759018685446,163.42435575307738,37.320080000733185
6,431.267087151548,176.1846665412281,50.12095145764896
7,446.267087151548,161.1846665412281,62.01445351068694
8,461.267087151548,176.1846665412281,11.59272800011773
9,461.267087151548,146.1846665412281,63.63291209232446
10,347.4759018685446,148.42435575307738,46.238101974024914
11,476.267087151548,161.1846665412281,21.71566990082814
12,431.267087151548,176.1846665412281,40.560439200443504
13,461.267087151548,176.1846665412281,25.636885212292434
