,size,speed,energy
0,362.4759018685446,223.42435575307738,34.30672891018558
1,431.267087151548,176.1846665412281,24.812414606831705
2,362.4759018685446,193.42435575307738,38.702371059042044
3,476.267087151548,131.1846665412281,68.41993442120418
4,377.4759018685446,178.42435575307738,1.2722559379051837
5,485.0,116.1846665412281,5.239249164940303
6,377.4759018685446,208.42435575307738,52.15360568770352
7,362.4759018685446,193.42435575307738,40.82420531567675
8,347.4759018685446,208.42435575307738,25.487883518199894
9,362.4759018685446,223.42435575307738,64.61393047587556
