,size,speed,energy
0,362.4759018685446,223.42435575307738,44.92055079510166
1,431.267087151548,176.1846665412281,62.59076800208354
2,362.4759018685446,193.42435575307738,36.75581493060427
3,476.267087151548,131.1846665412281,32.21417796693938
4,362.4759018685446,193.42435575307738,19.87463353883939
5,500.0,131.1846665412281,5.009453498284925
6,362.4759018685446,193.42435575307738,58.34171570144345
7,416.267087151548,191.1846665412281,38.89422356036309
8,377.4759018685446,178.42435575307738,37.98283281776189
9,386.267087151548,221.1846665412281,31.82109918258577
10,347.4759018685446,178.42435575307738,49.81260935683424
11,485.0,116.1846665412281,37.806459369249254
12,461.267087151548,146.1846665412281,38.128864310801234
13,377.4759018685446,208.42435575307738,53.62691175826059
14,476.267087151548,161.1846665412281,5.869058045572359
15,377.4759018685446,178.42435575307738,29.53794454767568
16,362.4759018685446,193.42435575307738,22.345868297909206
