,size,speed,energy
0,362.4759018685446,223.42435575307738,47.62145560157688
1,377.4759018685446,208.42435575307738,67.9162196239543
2,362.4759018685446,193.42435575307738,44.15442387037317
3,362.4759018685446,223.42435575307738,57.50622342505443
4,446.267087151548,191.1846665412281,31.427090311230327
5,377.4759018685446,178.42435575307738,47.39826138667627
6,446.267087151548,161.1846665412281,56.01073165171263
7,416.267087151548,191.1846665412281,66.89868468552494
8,377.4759018685446,208.42435575307738,5.114912017720678
9,431.267087151548,176.1846665412281,11.949914920194601
10,377.4759018685446,238.42435575307738,44.22753026153862
11,392.4759018685446,193.42435575307738,48.42959253658837
12,377.4759018685446,208.42435575307738,20.875382215310403
13,347.4759018685446,238.42435575307738,21.198368297909283
14,377.4759018685446,208.42435575307738,46.60051557546204
15,347.4759018685446,238.42435575307738,28.964513917401092
