,size,speed,energy
0,362.4759018685446,223.42435575307738,39.68694956203641
1,431.267087151548,176.1846665412281,55.17439975544106
2,476.267087151548,131.1846665412281,43.45723365424223
3,377.4759018685446,208.42435575307738,28.38687275584553
4,362.4759018685446,193.42435575307738,35.51143133359522
5,362.4759018685446,223.42435575307738,66.82157404694478
6,446.267087151548,191.1846665412281,10.353463619173908
7,461.267087151548,146.1846665412281,44.80305320496443
8,377.4759018685446,178.42435575307738,14.466250513219649
9,416.267087151548,161.1846665412281,29.372962138783013
