,size,speed,energy
0,446.267087151548,161.1846665412281,78.57432780057759
1,362.4759018685446,223.42435575307738,64.59607471657156
2,431.267087151548,176.1846665412281,27.187222441041193
3,431.267087151548,146.1846665412281,11.506349715072442
4,377.4759018685446,178.42435575307738,49.994218406750775
5,347.4759018685446,208.42435575307738,69.71429179361832
6,431.267087151548,146.1846665412281,56.62427943282055
7,401.267087151548,116.1846665412281,78.65000122450365
8,431.267087151548,206.1846665412281,30.91494351912087
9,446.267087151548,131.1846665412281,56.47531351703442
10,461.267087151548,116.1846665412281,63.499483512164524
11,446.267087151548,191.1846665412281,7.126975267199985
12,362.4759018685446,193.42435575307738,29.58278148423966
13,377.4759018685446,208.42435575307738,13.40630231796648
14,386.267087151548,101.1846665412281,34.323382840221896
15,476.267087151548,131.1846665412281,48.495550900422884
16,476.267087151548,101.1846665412281,38.225222964796544
17,446.267087151548,101.1846665412281,41.72148715455152
18,431.267087151548,116.1846665412281,15.102677265518516
19,446.267087151548,131.1846665412281,37.30004520372453
20,491.267087151548,146.1846665412281,47.007893821425256
